Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,Quarter,Is_Year_End,Economic_Index
15,2010-07-16,633203.69,0,72.83,2.933,132.5667742,8.099,2010,7,28,3,0,16.36828919619706
15,2010-07-23,598553.43,0,73.2,2.924,132.5825806,8.099,2010,7,29,3,0,16.37024084454871
15,2010-07-30,619224.06,0,72.04,2.932,132.5983871,8.099,2010,7,30,3,0,16.37219250524756
15,2010-08-06,639651.24,0,72.7,2.942,132.6141935,8.099,2010,8,31,3,0,16.37414415359921
15,2010-08-13,622437.08,0,72.17,2.923,132.63,8.099,2010,8,32,3,0,16.37609581429806
15,2010-08-20,637090.44,0,71.1,2.913,132.6616129,8.099,2010,8,33,3,0,16.37999912334856
15,2010-08-27,649791.15,0,65.07,2.885,132.6932258,8.099,2010,8,34,3,0,16.38390243239906
15,2010-09-03,638647.21,0,73.17,2.86,132.7248387,8.099,2010,9,35,3,0,16.38780574144956
15,2010-09-10,641965.2,1,62.36,2.837,132.7564516,8.099,2010,9,36,3,0,16.39170905050006
15,2010-09-17,583210.87,0,57.94,2.846,132.7670667,8.099,2010,9,37,3,0,16.39301971848376
15,2010-09-24,548542.47,0,62.53,2.837,132.7619333,8.099,2010,9,38,3,0,16.392385887146563
15,2010-10-01,566945.95,0,59.69,2.84,132.7568,8.067,2010,10,39,4,0,16.456774513449858
15,2010-10-08,591603.79,0,52.19,2.903,132.7516667,8.067,2010,10,40,4,0,16.456138180240483
15,2010-10-15,577011.26,0,49.96,2.999,132.7633548,8.067,2010,10,41,4,0,16.457587058386018
15,2010-10-22,600395.73,0,47.1,3.049,132.8170968,8.067,2010,10,42,4,0,16.464249014503533
15,2010-10-29,598301.5,0,55.09,3.055,132.8708387,8.067,2010,10,43,4,0,16.470910958224867
15,2010-11-05,612987.64,0,40.29,3.049,132.9245806,8.067,2010,11,44,4,1,16.477572901946203
15,2010-11-12,619639.74,0,39.63,3.065,132.9783226,8.067,2010,11,45,4,1,16.48423485806372
15,2010-11-19,608200.81,0,44.1,3.138,132.9172,8.067,2010,11,46,4,1,16.476657989339284
15,2010-11-26,1120018.92,1,40.71,3.186,132.8369333,8.067,2010,11,47,4,1,16.46670798314119
15,2010-12-03,754134.95,0,36.0,3.2,132.7566667,8.067,2010,12,48,4,1,16.456757989339284
15,2010-12-10,847294.04,0,23.97,3.255,132.6764,8.067,2010,12,49,4,1,16.44680798314119
15,2010-12-17,983825.15,0,25.3,3.301,132.6804516,8.067,2010,12,50,4,1,16.447310226850128
15,2010-12-24,1368318.17,0,25.07,3.309,132.7477419,8.067,2010,12,51,4,1,16.455651654890293
15,2010-12-31,543754.17,1,26.54,3.336,132.8150323,8.067,2010,12,52,4,1,16.46399309532664
15,2011-01-07,509640.77,0,30.53,3.351,132.8823226,7.771,2011,1,1,1,0,17.099771277827823
15,2011-01-14,479424.2,0,19.53,3.367,132.9510645,7.771,2011,1,2,1,0,17.108617230729635
15,2011-01-21,487311.03,0,21.84,3.391,133.0285161,7.771,2011,1,3,1,0,17.118583978895895
15,2011-01-28,481119.6,0,19.61,3.402,133.1059677,7.771,2011,1,4,1,0,17.128550727062155
15,2011-02-04,556550.85,0,20.69,3.4,133.1834194,7.771,2011,2,5,1,0,17.13851748809677
15,2011-02-11,582864.35,1,21.64,3.416,133.260871,7.771,2011,2,6,1,0,17.14848423626303
15,2011-02-18,649993.5,0,33.06,3.42,133.3701429,7.771,2011,2,7,1,0,17.162545734139748
15,2011-02-25,547564.09,0,20.87,3.452,133.4921429,7.771,2011,2,8,1,0,17.178245129326985
15,2011-03-04,573374.49,0,28.16,3.605,133.6141429,7.771,2011,3,9,1,0,17.19394452451422
15,2011-03-11,537035.28,0,34.27,3.752,133.7361429,7.771,2011,3,10,1,0,17.209643919701456
15,2011-03-18,551553.99,0,40.23,3.796,133.8492258,7.771,2011,3,11,1,0,17.224195830652427
15,2011-03-25,527389.28,0,32.63,3.789,133.9587419,7.771,2011,3,12,1,0,17.238288753056235
15,2011-04-01,542556.05,0,30.34,3.811,134.0682581,7.658,2011,4,13,2,0,17.50695457038391
15,2011-04-08,587370.81,0,40.94,3.895,134.1777742,7.658,2011,4,14,2,0,17.521255445285973
15,2011-04-15,607691.36,0,48.63,3.981,134.2784667,7.658,2011,4,15,2,0,17.53440411334552
15,2011-04-22,655318.26,0,41.37,4.061,134.3571,7.658,2011,4,16,2,0,17.544672238182294
15,2011-04-29,560764.41,0,55.46,4.117,134.4357333,7.658,2011,4,17,2,0,17.554940363019064
15,2011-05-06,630522.67,0,49.87,4.192,134.5143667,7.658,2011,5,18,2,0,17.56520850091408
15,2011-05-13,630482.91,0,57.07,4.211,134.593,7.658,2011,5,19,2,0,17.575476625750845
15,2011-05-20,593941.9,0,57.19,4.202,134.6803871,7.658,2011,5,20,2,0,17.58688784277879
15,2011-05-27,636193.24,0,65.87,4.134,134.7677742,7.658,2011,5,21,2,0,17.598299059806735
15,2011-06-03,695396.19,0,69.8,4.069,134.8551613,7.658,2011,6,22,2,0,17.60971027683468
15,2011-06-10,642679.81,0,69.86,4.025,134.9425484,7.658,2011,6,23,2,0,17.621121493862624
15,2011-06-17,639928.85,0,63.9,3.989,135.0837333,7.658,2011,6,24,2,0,17.63955775659441
15,2011-06-24,656594.95,0,69.96,3.964,135.2652667,7.658,2011,6,25,2,0,17.663262823191435
15,2011-07-01,674669.16,0,67.43,3.916,135.4468,7.806,2011,7,26,3,0,17.351626953625416
15,2011-07-08,635118.48,0,73.47,3.886,135.6283333,7.806,2011,7,27,3,0,17.374882564693827
15,2011-07-15,624114.56,0,73.34,3.915,135.7837419,7.806,2011,7,28,3,0,17.394791429669485
15,2011-07-22,607475.44,0,79.97,3.972,135.8738387,7.806,2011,7,29,3,0,17.406333423007943
15,2011-07-29,577511.02,0,74.67,4.004,135.9639355,7.806,2011,7,30,3,0,17.417875416346398
15,2011-08-05,607961.21,0,73.63,4.02,136.0540323,7.806,2011,8,31,3,0,17.429417409684856
15,2011-08-12,590836.37,0,70.63,3.995,136.144129,7.806,2011,8,32,3,0,17.440959390212655
15,2011-08-19,599488.98,0,70.41,3.942,136.183129,7.806,2011,8,33,3,0,17.445955547015117
15,2011-08-26,605413.17,0,69.19,3.906,136.2136129,7.806,2011,8,34,3,0,17.449860735331793
15,2011-09-02,649159.68,0,67.63,3.879,136.2440968,7.806,2011,9,35,3,0,17.453765923648476
15,2011-09-09,607593.51,1,67.59,3.93,136.2745806,7.806,2011,9,36,3,0,17.457671099154496
15,2011-09-16,545052.34,0,62.1,3.937,136.3145,7.806,2011,9,37,3,0,17.462785037150912
15,2011-09-23,545570.86,0,59.0,3.899,136.367,7.806,2011,9,38,3,0,17.46951063284653
15,2011-09-30,521297.31,0,64.87,3.858,136.4195,7.806,2011,9,39,3,0,17.476236228542145
15,2011-10-07,579068.88,0,51.24,3.775,136.472,7.866,2011,10,40,4,0,17.349605898804985
15,2011-10-14,537300.94,0,61.3,3.744,136.5150968,7.866,2011,10,41,4,0,17.355084769895758
15,2011-10-21,603318.89,0,51.67,3.757,136.5017742,7.866,2011,10,42,4,0,17.353391075514875
15,2011-10-28,589842.69,0,45.54,3.757,136.4884516,7.866,2011,10,43,4,0,17.351697381133995
15,2011-11-04,615121.78,0,43.39,3.738,136.475129,7.866,2011,11,44,4,1,17.350003686753116
15,2011-11-11,618949.82,0,47.13,3.719,136.4618065,7.866,2011,11,45,4,1,17.348310005085178
15,2011-11-18,597856.51,0,46.53,3.717,136.4666667,7.866,2011,11,46,4,1,17.348927879481312
15,2011-11-25,1066478.1,1,41.1,3.689,136.4788,7.866,2011,11,47,4,1,17.350470378845667
15,2011-12-02,699028.66,0,45.67,3.666,136.4909333,7.866,2011,12,48,4,1,17.35201287821002
15,2011-12-09,764565.55,0,38.53,3.627,136.5030667,7.866,2011,12,49,4,1,17.353555390287315
15,2011-12-16,870415.49,0,35.49,3.611,136.5335161,7.866,2011,12,50,4,1,17.357426404780067
15,2011-12-23,1182691.87,0,34.93,3.587,136.5883871,7.866,2011,12,51,4,1,17.36440212306128
15,2011-12-30,603460.79,1,31.44,3.566,136.6432581,7.866,2011,12,52,4,1,17.371377841342486
15,2012-01-06,516087.65,0,30.24,3.585,136.698129,7.943,2012,1,1,1,0,17.209886566788366
15,2012-01-13,454183.42,0,36.26,3.666,136.753,7.943,2012,1,2,1,0,17.21679466196651
15,2012-01-20,492721.85,0,21.39,3.705,136.8564194,7.943,2012,1,3,1,0,17.229814855847916
15,2012-01-27,466045.63,0,30.87,3.737,136.9598387,7.943,2012,1,4,1,0,17.24283503713962
15,2012-02-03,523831.64,0,35.3,3.796,137.0632581,7.943,2012,2,5,1,0,17.255855231021027
15,2012-02-10,628218.22,1,31.91,3.826,137.1666774,7.943,2012,2,6,1,0,17.268875412312727
15,2012-02-17,598502.83,0,30.26,3.874,137.2583103,7.943,2012,2,7,1,0,17.280411721012214
15,2012-02-24,561137.06,0,33.18,3.917,137.3411034,7.943,2012,2,8,1,0,17.290835125267535
15,2012-03-02,541292.64,0,33.24,3.983,137.4238966,7.943,2012,3,9,1,0,17.301258542112553
15,2012-03-09,545120.67,0,36.97,4.021,137.5066897,7.943,2012,3,10,1,0,17.311681946367873
15,2012-03-16,570611.23,0,47.42,4.021,137.5843871,7.943,2012,3,11,1,0,17.321463817197532
15,2012-03-23,565481.88,0,58.92,4.054,137.6552903,7.943,2012,3,12,1,0,17.330390318519452
15,2012-03-30,557547.25,0,42.65,4.098,137.7261935,7.943,2012,3,13,1,0,17.33931681984137
15,2012-04-06,659950.36,0,40.01,4.143,137.7970968,8.15,2012,4,14,2,0,16.907619239263802
15,2012-04-13,558585.13,0,43.52,4.187,137.868,8.15,2012,4,15,2,0,16.916319018404906
15,2012-04-20,534780.57,0,54.47,4.17,137.9230667,8.15,2012,4,16,2,0,16.923075668711654
15,2012-04-27,527402.62,0,41.57,4.163,137.9781333,8.15,2012,4,17,2,0,16.929832306748466
15,2012-05-04,577868.38,0,51.04,4.124,138.0332,8.15,2012,5,18,2,0,16.936588957055214
15,2012-05-11,579539.95,0,54.23,4.055,138.0882667,8.15,2012,5,19,2,0,16.943345607361962
15,2012-05-18,600050.98,0,58.84,4.029,138.1065806,8.15,2012,5,20,2,0,16.94559271165644
15,2012-05-25,693780.42,0,67.97,3.979,138.1101935,8.15,2012,5,21,2,0,16.94603601226994
15,2012-06-01,663971.26,0,67.61,3.915,138.1138065,8.15,2012,6,22,2,0,16.946479325153376
15,2012-06-08,611390.67,0,59.35,3.871,138.1174194,8.15,2012,6,23,2,0,16.94692262576687
15,2012-06-15,636737.65,0,67.7,3.786,138.1295333,8.15,2012,6,24,2,0,16.94840899386503
15,2012-06-22,687085.6,0,74.28,3.722,138.1629,8.15,2012,6,25,2,0,16.952503067484663
15,2012-06-29,624099.48,0,68.91,3.667,138.1962667,8.15,2012,6,26,2,0,16.956597141104293
15,2012-07-06,678024.75,0,74.64,3.646,138.2296333,8.193,2012,7,27,3,0,16.871675003051386
15,2012-07-13,591335.5,0,72.62,3.689,138.263,8.193,2012,7,28,3,0,16.87574758940559
15,2012-07-20,592369.22,0,75.31,3.732,138.2331935,8.193,2012,7,29,3,0,16.87210954473331
15,2012-07-27,571190.83,0,73.9,3.82,138.2033871,8.193,2012,7,30,3,0,16.868471512266566
15,2012-08-03,590739.62,0,73.13,3.819,138.1735806,8.193,2012,8,31,3,0,16.86483346759429
15,2012-08-10,590453.63,0,73.99,3.863,138.1437742,8.193,2012,8,32,3,0,16.86119543512755
15,2012-08-17,579738.2,0,70.29,3.963,138.1857097,8.193,2012,8,33,3,0,16.866313889906017
15,2012-08-24,606210.77,0,66.98,3.997,138.2814516,8.193,2012,8,34,3,0,16.87799970706701
15,2012-08-31,610185.32,0,71.42,4.026,138.3771935,8.193,2012,8,35,3,0,16.889685524228
15,2012-09-07,587259.82,1,71.61,4.076,138.4729355,8.193,2012,9,36,3,0,16.901371353594534
15,2012-09-14,527509.76,0,65.44,4.088,138.5673,8.193,2012,9,37,3,0,16.91288905162944
15,2012-09-21,533161.64,0,60.34,4.203,138.6534,8.193,2012,9,38,3,0,16.923398022702308
15,2012-09-28,553901.97,0,57.13,4.158,138.7395,8.193,2012,9,39,3,0,16.933906993775174
15,2012-10-05,573498.64,0,59.57,4.151,138.8256,7.992,2012,10,40,4,0,17.37057057057057
15,2012-10-12,551799.63,0,49.12,4.186,138.9117,7.992,2012,10,41,4,0,17.381343843843844
15,2012-10-19,555652.77,0,52.89,4.153,138.8336129,7.992,2012,10,42,4,0,17.371573185685683
15,2012-10-26,558473.6,0,55.75,4.071,138.7281613,7.992,2012,10,43,4,0,17.35837854104104
16,2010-02-05,477409.3,0,19.79,2.58,189.3816974,7.039,2010,2,5,1,0,26.904630970308286
16,2010-02-12,472044.28,1,20.87,2.572,189.4642725,7.039,2010,2,6,1,0,26.916362054269072
16,2010-02-19,469868.7,0,21.13,2.55,189.5340998,7.039,2010,2,7,1,0,26.92628211393664
16,2010-02-26,443242.17,0,18.12,2.586,189.6018023,7.039,2010,2,8,1,0,26.935900312544398
16,2010-03-05,444181.85,0,27.92,2.62,189.6695049,7.039,2010,3,9,1,0,26.945518525358715
16,2010-03-12,445393.74,0,28.64,2.684,189.7372075,7.039,2010,3,10,1,0,26.95513673817304
16,2010-03-19,504307.35,0,33.45,2.692,189.734262,7.039,2010,3,11,1,0,26.95471828384714
16,2010-03-26,483177.2,0,29.88,2.717,189.7195417,7.039,2010,3,12,1,0,26.952627035090213
16,2010-04-02,490503.69,0,36.19,2.725,189.7048215,6.842,2010,4,13,2,0,27.726515857936278
16,2010-04-09,424083.99,0,34.21,2.75,189.6901012,6.842,2010,4,14,2,0,27.72436439637533
16,2010-04-16,436312.41,0,45.69,2.765,189.6628845,6.842,2010,4,15,2,0,27.72038650979246
16,2010-04-23,370230.94,0,44.9,2.776,189.6190057,6.842,2010,4,16,2,0,27.713973355743935
16,2010-04-30,383550.93,0,37.75,2.766,189.575127,6.842,2010,4,17,2,0,27.707560216311023
16,2010-05-07,403217.22,0,37.43,2.771,189.5312483,6.842,2010,5,18,2,0,27.701147076878105
16,2010-05-14,401770.9,0,41.26,2.788,189.4904116,6.842,2010,5,19,2,0,27.695178544285298
16,2010-05-21,435300.51,0,47.34,2.776,189.467827,6.842,2010,5,20,2,0,27.69187766734873
16,2010-05-28,479430.0,0,52.08,2.737,189.4452425,6.842,2010,5,21,2,0,27.688576805027772
16,2010-06-04,516295.81,0,53.76,2.7,189.422658,6.842,2010,6,22,2,0,27.685275942706813
16,2010-06-11,535587.31,0,62.63,2.684,189.4000734,6.842,2010,6,23,2,0,27.681975065770242
16,2010-06-18,540149.85,0,52.4,2.674,189.4185259,6.842,2010,6,24,2,0,27.684672011107864
16,2010-06-25,546554.96,0,62.37,2.715,189.4533931,6.842,2010,6,25,2,0,27.689768064893308
16,2010-07-02,610641.42,0,64.44,2.728,189.4882603,6.868,2010,7,26,3,0,27.59002042807222
16,2010-07-09,614253.33,0,61.79,2.711,189.5231276,6.868,2010,7,27,3,0,27.595097204426324
16,2010-07-16,586583.69,0,67.68,2.699,189.6125456,6.868,2010,7,28,3,0,27.608116715200932
16,2010-07-23,588344.18,0,70.67,2.691,189.774698,6.868,2010,7,29,3,0,27.63172655794991
16,2010-07-30,562633.67,0,70.71,2.69,189.9368504,6.868,2010,7,30,3,0,27.655336400698893
16,2010-08-06,586936.45,0,67.42,2.69,190.0990028,6.868,2010,8,31,3,0,27.67894624344787
16,2010-08-13,543757.97,0,63.91,2.723,190.2611552,6.868,2010,8,32,3,0,27.702556086196854
16,2010-08-20,521516.96,0,63.59,2.732,190.2948237,6.868,2010,8,33,3,0,27.707458313919624
16,2010-08-27,581010.52,0,65.66,2.731,190.3284922,6.868,2010,8,34,3,0,27.712360541642397
16,2010-09-03,542087.89,0,58.02,2.773,190.3621607,6.868,2010,9,35,3,0,27.71726276936517
16,2010-09-10,537518.57,1,57.24,2.78,190.3958293,6.868,2010,9,36,3,0,27.722165011648222
16,2010-09-17,522049.52,0,56.55,2.8,190.4688287,6.868,2010,9,37,3,0,27.73279392836342
16,2010-09-24,511330.32,0,58.19,2.793,190.5713264,6.868,2010,9,38,3,0,27.747717880023295
16,2010-10-01,463977.54,0,59.39,2.759,190.6738241,6.986,2010,10,39,4,0,27.293705138849127
16,2010-10-08,442894.2,0,54.29,2.745,190.7763218,6.986,2010,10,40,4,0,27.308377011165188
16,2010-10-15,452169.28,0,45.0,2.762,190.8623087,6.986,2010,10,41,4,0,27.320685470941886
16,2010-10-22,541216.92,0,45.85,2.762,190.9070184,6.986,2010,10,42,4,0,27.327085370741482
16,2010-10-29,495022.51,0,35.76,2.748,190.951728,6.986,2010,10,43,4,0,27.33348525622674
16,2010-11-05,446905.02,0,39.94,2.729,190.9964377,6.986,2010,11,44,4,1,27.33988515602634
16,2010-11-12,453632.76,0,34.04,2.737,191.0411474,6.986,2010,11,45,4,1,27.346285055825938
16,2010-11-19,458634.68,0,27.26,2.758,191.0312172,6.986,2010,11,46,4,1,27.344863612940166
16,2010-11-26,651837.77,1,23.46,2.742,191.0121805,6.986,2010,11,47,4,1,27.342138634411683
16,2010-12-03,512260.59,0,23.68,2.712,190.9931437,6.986,2010,12,48,4,1,27.33941364156885
16,2010-12-10,570103.64,0,32.02,2.728,190.9741069,6.986,2010,12,49,4,1,27.336688648726025
16,2010-12-17,648652.01,0,26.01,2.778,191.0303376,6.986,2010,12,50,4,1,27.344737703979387
16,2010-12-24,1004730.69,0,32.46,2.781,191.1430189,6.986,2010,12,51,4,1,27.360867291726308
16,2010-12-31,575317.38,1,19.66,2.829,191.2557002,6.986,2010,12,52,4,1,27.376996879473236
16,2011-01-07,573545.96,0,12.39,2.882,191.3683815,6.614,2011,1,1,1,0,28.93383451768975
16,2011-01-14,470365.59,0,17.46,2.911,191.4784939,6.614,2011,1,2,1,0,28.950482899909282
16,2011-01-21,462888.13,0,28.6,2.973,191.5731924,6.614,2011,1,3,1,0,28.964800786211068
16,2011-01-28,448391.99,0,20.8,3.008,191.667891,6.614,2011,1,4,1,0,28.979118687632294
16,2011-02-04,479263.15,0,13.64,3.011,191.7625895,6.614,2011,2,5,1,0,28.99343657393408
16,2011-02-11,466806.89,1,15.02,3.037,191.8572881,6.614,2011,2,6,1,0,29.00775447535531
16,2011-02-18,491179.79,0,27.18,3.051,191.9178331,6.614,2011,2,7,1,0,29.016908542485638
16,2011-02-25,475201.64,0,26.15,3.101,191.9647167,6.614,2011,2,8,1,0,29.023997081947385
16,2011-03-04,484829.07,0,31.77,3.232,192.0116004,6.614,2011,3,9,1,0,29.031085636528577
16,2011-03-11,457504.35,0,29.36,3.372,192.058484,6.614,2011,3,10,1,0,29.038174175990324
16,2011-03-18,497373.49,0,36.5,3.406,192.1237981,6.614,2011,3,11,1,0,29.048049304505593
16,2011-03-25,465279.68,0,32.61,3.414,192.1964844,6.614,2011,3,12,1,0,29.059039068642274
16,2011-04-01,459756.11,0,35.75,3.461,192.2691707,6.339,2011,4,13,2,0,30.331151711626436
16,2011-04-08,439276.5,0,38.04,3.532,192.3418571,6.339,2011,4,14,2,0,30.342618252090233
16,2011-04-15,427855.24,0,34.59,3.611,192.4225954,6.339,2011,4,15,2,0,30.355355008676447
16,2011-04-22,368600.0,0,40.74,3.636,192.5234638,6.339,2011,4,16,2,0,30.371267360782458
16,2011-04-29,378100.31,0,37.77,3.663,192.6243322,6.339,2011,4,17,2,0,30.387179712888464
16,2011-05-06,423805.22,0,38.64,3.735,192.7252006,6.339,2011,5,18,2,0,30.403092064994475
16,2011-05-13,410406.95,0,43.29,3.767,192.826069,6.339,2011,5,19,2,0,30.419004417100485
16,2011-05-20,435397.19,0,43.95,3.828,192.831317,6.339,2011,5,20,2,0,30.419832307935007
16,2011-05-27,444718.68,0,45.17,3.795,192.8365651,6.339,2011,5,21,2,0,30.420660214544878
16,2011-06-03,531080.31,0,54.08,3.763,192.8418131,6.339,2011,6,22,2,0,30.421488105379396
16,2011-06-10,600952.06,0,55.78,3.735,192.8470612,6.339,2011,6,23,2,0,30.422316011989274
16,2011-06-17,581546.23,0,58.34,3.697,192.9034759,6.339,2011,6,24,2,0,30.431215633380656
16,2011-06-24,569105.03,0,54.36,3.661,192.9982655,6.339,2011,6,25,2,0,30.4461690329705
16,2011-07-01,608737.56,0,63.59,3.597,193.0930552,6.338,2011,7,26,3,0,30.465928557904704
16,2011-07-08,634634.66,0,65.0,3.54,193.1878448,6.338,2011,7,27,3,0,30.480884316819186
16,2011-07-15,586841.77,0,65.16,3.532,193.3125484,6.338,2011,7,28,3,0,30.500559861154937
16,2011-07-22,581758.22,0,65.36,3.545,193.5120367,6.338,2011,7,29,3,0,30.53203482171032
16,2011-07-29,582381.95,0,66.84,3.547,193.711525,6.338,2011,7,30,3,0,30.563509782265697
16,2011-08-05,592981.33,0,63.96,3.554,193.9110133,6.338,2011,8,31,3,0,30.59498474282108
16,2011-08-12,563884.47,0,67.09,3.542,194.1105017,6.338,2011,8,32,3,0,30.626459719154305
16,2011-08-19,554630.42,0,68.83,3.499,194.2500634,6.338,2011,8,33,3,0,30.648479551909116
16,2011-08-26,557312.01,0,67.51,3.485,194.3796374,6.338,2011,8,34,3,0,30.66892354054907
16,2011-09-02,580805.33,0,63.44,3.511,194.5092113,6.338,2011,9,35,3,0,30.68936751341117
16,2011-09-09,574622.56,1,56.99,3.566,194.6387853,6.338,2011,9,36,3,0,30.709811502051117
16,2011-09-16,539081.09,0,53.68,3.596,194.7419707,6.338,2011,9,37,3,0,30.726091937519723
16,2011-09-23,504856.97,0,50.39,3.581,194.8099713,6.338,2011,9,38,3,0,30.73682096875986
16,2011-09-30,450075.31,0,57.61,3.538,194.8779718,6.338,2011,9,39,3,0,30.747549984222154
16,2011-10-07,482926.93,0,48.91,3.498,194.9459724,6.232,2011,10,40,4,0,31.281446148908856
16,2011-10-14,498241.06,0,39.97,3.491,195.0261012,6.232,2011,10,41,4,0,31.29430378690629
16,2011-10-21,560104.16,0,46.99,3.548,195.1789994,6.232,2011,10,42,4,0,31.31883815789474
16,2011-10-28,505918.21,0,41.97,3.55,195.3318977,6.232,2011,10,43,4,0,31.343372544929398
16,2011-11-04,511059.95,0,33.43,3.527,195.4847959,6.232,2011,11,44,4,1,31.367906915917843
16,2011-11-11,513181.31,0,29.56,3.505,195.6376941,6.232,2011,11,45,4,1,31.39244128690629
16,2011-11-18,480353.64,0,31.73,3.479,195.7184713,6.232,2011,11,46,4,1,31.40540296854942
16,2011-11-25,712422.4,1,31.39,3.424,195.7704,6.232,2011,11,47,4,1,31.413735558408213
16,2011-12-02,530492.84,0,27.83,3.378,195.8223287,6.232,2011,12,48,4,1,31.42206814826701
16,2011-12-09,574798.86,0,14.44,3.331,195.8742575,6.232,2011,12,49,4,1,31.430400754172013
16,2011-12-16,679481.9,0,22.5,3.266,195.9841685,6.232,2011,12,50,4,1,31.448037307445443
16,2011-12-23,950691.96,0,20.79,3.173,196.1713893,6.232,2011,12,51,4,1,31.478079155969187
16,2011-12-30,665861.06,1,23.91,3.119,196.3586101,6.232,2011,12,52,4,1,31.50812100449294
16,2012-01-06,564538.07,0,26.49,3.095,196.5458309,6.162,2012,1,1,1,0,31.896434745212595
16,2012-01-13,508520.09,0,19.55,3.077,196.7330517,6.162,2012,1,2,1,0,31.926817867575462
16,2012-01-20,474389.75,0,29.3,3.055,196.7796652,6.162,2012,1,3,1,0,31.93438253813697
16,2012-01-27,453979.19,0,28.17,3.038,196.8262786,6.162,2012,1,4,1,0,31.94194719246998
16,2012-02-03,475905.1,0,25.53,3.031,196.8728921,6.162,2012,2,5,1,0,31.949511863031486
16,2012-02-10,473766.97,1,23.69,3.103,196.9195056,6.162,2012,2,6,1,0,31.957076533592993
16,2012-02-17,494069.49,0,31.19,3.113,196.9432711,6.162,2012,2,7,1,0,31.960933317104836
16,2012-02-24,495720.3,0,26.21,3.129,196.9499007,6.162,2012,2,8,1,0,31.962009201557937
16,2012-03-02,464189.09,0,23.4,3.191,196.9565303,6.162,2012,3,9,1,0,31.963085086011034
16,2012-03-09,495951.66,0,28.16,3.286,196.9631599,6.162,2012,3,10,1,0,31.964160970464135
16,2012-03-16,520850.71,0,38.02,3.486,197.0457208,6.162,2012,3,11,1,0,31.977559363842907
16,2012-03-23,493503.89,0,38.7,3.664,197.2295234,6.162,2012,3,12,1,0,32.00738776371308
16,2012-03-30,485095.41,0,48.29,3.75,197.4133259,6.162,2012,3,13,1,0,32.037216147354755
16,2012-04-06,502662.07,0,48.93,3.854,197.5971285,6.169,2012,4,14,2,0,32.03065788620522
16,2012-04-13,450756.71,0,45.83,3.901,197.780931,6.169,2012,4,15,2,0,32.06045242340736
16,2012-04-20,436221.26,0,43.61,3.936,197.7227385,6.169,2012,4,16,2,0,32.051019371048795
16,2012-04-27,398445.15,0,59.69,3.927,197.664546,6.169,2012,4,17,2,0,32.04158631869023
16,2012-05-04,426959.62,0,51.34,3.903,197.6063534,6.169,2012,5,18,2,0,32.032153250121574
16,2012-05-11,479855.0,0,53.57,3.87,197.5481609,6.169,2012,5,19,2,0,32.02272019776301
16,2012-05-18,493506.47,0,56.74,3.837,197.5553137,6.169,2012,5,20,2,0,32.02387967255633
16,2012-05-25,518045.09,0,57.36,3.804,197.5886046,6.169,2012,5,21,2,0,32.02927615496839
16,2012-06-01,532311.93,0,58.97,3.764,197.6218954,6.169,2012,6,22,2,0,32.03467262117037
16,2012-06-08,603618.89,0,65.43,3.741,197.6551863,6.169,2012,6,23,2,0,32.04006910358243
16,2012-06-15,570045.79,0,65.36,3.723,197.692292,6.169,2012,6,24,2,0,32.04608396822824
16,2012-06-22,581745.72,0,70.41,3.735,197.7389345,6.169,2012,6,25,2,0,32.05364475603826
16,2012-06-29,570162.28,0,77.31,3.693,197.785577,6.169,2012,6,26,2,0,32.061205543848274
16,2012-07-06,641763.53,0,70.49,3.646,197.8322195,6.061,2012,7,27,3,0,32.640194604850684
16,2012-07-13,569005.06,0,70.29,3.613,197.8788621,6.061,2012,7,28,3,0,32.64789013364131
16,2012-07-20,565297.54,0,68.43,3.585,197.9290378,6.061,2012,7,29,3,0,32.65616858604191
16,2012-07-27,539337.87,0,69.0,3.57,197.9792136,6.061,2012,7,30,3,0,32.664447054941434
16,2012-08-03,584000.71,0,68.59,3.528,198.0293893,6.061,2012,8,31,3,0,32.67272550734202
